Date,ZIP Code,Number of Cases
1/11/2022,45236,72
1/11/2022,45237,69
1/11/2022,45238,151
1/11/2022,45239,95
1/11/2022,45240,84
1/11/2022,45241,68
1/11/2022,45242,77
1/11/2022,45243,60
1/11/2022,45244,64
1/11/2022,45246,42
1/11/2022,45247,83
1/11/2022,45248,114
1/11/2022,45249,47
1/11/2022,45250,1
1/11/2022,45251,78
1/11/2022,45252,19
1/11/2022,45253,1
1/11/2022,45255,43
1/12/2022,45001,7
1/12/2022,45002,65
1/12/2022,45030,83
1/12/2022,45052,11
1/12/2022,45140,59
1/12/2022,45174,12
1/12/2022,45202,32
1/12/2022,45203,5
1/12/2022,45204,16
1/12/2022,45205,40
1/12/2022,45206,28
1/12/2022,45207,14
1/12/2022,45208,42
1/12/2022,45209,30
1/12/2022,45211,129
1/12/2022,45212,55
1/12/2022,45213,37
1/12/2022,45214,16
1/12/2022,45215,104
1/12/2022,45216,26
1/12/2022,45217,10
1/12/2022,45218,10
1/12/2022,45219,42
1/12/2022,45220,32
1/12/2022,45221,2
1/12/2022,45223,32
1/12/2022,45224,61
1/12/2022,45225,17
1/12/2022,45226,23
1/12/2022,45227,53
1/12/2022,45229,32
1/12/2022,45230,76
1/12/2022,45231,129
1/12/2022,45232,14
1/12/2022,45233,43
1/12/2022,45234,1
1/12/2022,45236,69
1/12/2022,45237,64
1/12/2022,45238,144
1/12/2022,45239,66
1/12/2022,45240,73
1/12/2022,45241,39
1/12/2022,45242,79
1/12/2022,45243,42
1/12/2022,45244,42
1/12/2022,45246,38
1/12/2022,45247,75
1/12/2022,45248,88
1/12/2022,45249,51
1/12/2022,45251,76
1/12/2022,45252,24
1/12/2022,45255,46
1/12/2022,45262,1
1/12/2022,45273,1
1/13/2022,45001,3
1/13/2022,45002,36
1/13/2022,45030,81
1/13/2022,45051,2
1/13/2022,45052,17
1/13/2022,45140,52
1/13/2022,45174,6
1/13/2022,45202,33
1/13/2022,45203,4
1/13/2022,45204,15
1/13/2022,45205,48
1/13/2022,45206,22
1/13/2022,45207,16
1/13/2022,45208,44
1/13/2022,45209,30
1/13/2022,45211,107
1/13/2022,45212,50
1/13/2022,45213,36
1/13/2022,45214,14
1/13/2022,45215,82
1/13/2022,45216,15
1/13/2022,45217,16
1/13/2022,45218,9
1/13/2022,45219,32
1/13/2022,45220,29
1/13/2022,45221,1
1/13/2022,45223,19
1/13/2022,45224,58
1/13/2022,45225,20
1/13/2022,45226,6
1/13/2022,45227,40
1/13/2022,45229,49
1/13/2022,45230,87
1/13/2022,45231,102
1/13/2022,45232,17
1/13/2022,45233,38
1/13/2022,45236,69
1/13/2022,45237,58
1/13/2022,45238,122
1/13/2022,45239,68
1/13/2022,45240,76
1/13/2022,45241,65
1/13/2022,45242,64
1/13/2022,45243,60
1/13/2022,45244,39
1/13/2022,45246,36
1/13/2022,45247,72
1/13/2022,45248,93
1/13/2022,45249,35
1/13/2022,45251,60
1/13/2022,45252,19
1/13/2022,45255,56
1/14/2022,45001,2
1/14/2022,45002,45
1/14/2022,45030,44
1/14/2022,45041,1
1/14/2022,45052,18
1/14/2022,45140,40
1/14/2022,45174,4
1/14/2022,45202,25
1/14/2022,45203,1
1/14/2022,45204,13
1/14/2022,45205,38
1/14/2022,45206,27
1/14/2022,45207,9
1/14/2022,45208,36
1/14/2022,45209,21
1/14/2022,45211,88
1/14/2022,45212,40
1/14/2022,45213,23
1/14/2022,45214,21
1/14/2022,45215,70
1/14/2022,45216,15
1/14/2022,45217,23
1/14/2022,45218,13
1/14/2022,45219,21
1/14/2022,45220,22
1/14/2022,45223,25
1/14/2022,45224,47
1/14/2022,45225,19
1/14/2022,45226,11
1/14/2022,45227,43
1/14/2022,45229,15
1/14/2022,45230,55
1/14/2022,45231,124
1/14/2022,45232,11
1/14/2022,45233,41
1/14/2022,45236,61
1/14/2022,45237,38
1/14/2022,45238,105
1/14/2022,45239,57
1/14/2022,45240,55
1/14/2022,45241,49
1/14/2022,45242,61
1/14/2022,45243,24
1/14/2022,45244,46
1/14/2022,45246,19
1/14/2022,45247,57
1/14/2022,45248,70
1/14/2022,45249,39
1/14/2022,45251,50
1/14/2022,45252,11
1/14/2022,45253,1
1/14/2022,45255,44
1/14/2022,45262,1
1/15/2022,45001,1
1/15/2022,45002,13
1/15/2022,45030,35
1/15/2022,45033,1
1/15/2022,45051,1
1/15/2022,45052,2
1/15/2022,45111,3
1/15/2022,45140,25
1/15/2022,45174,1
1/15/2022,45202,13
1/15/2022,45203,2
1/15/2022,45204,5
1/15/2022,45205,20
1/15/2022,45206,8
1/15/2022,45207,6
1/15/2022,45208,9
1/15/2022,45209,9
1/15/2022,45211,44
1/15/2022,45212,18
1/15/2022,45213,10
1/15/2022,45214,7
1/15/2022,45215,29
1/15/2022,45216,8
1/15/2022,45217,5
1/15/2022,45218,2
1/15/2022,45219,10
1/15/2022,45220,13
1/15/2022,45223,12
1/15/2022,45224,23
1/15/2022,45225,9
1/15/2022,45226,8
1/15/2022,45227,12
1/15/2022,45229,16
1/15/2022,45230,25
1/15/2022,45231,53
1/15/2022,45232,4
1/15/2022,45233,12
1/15/2022,45236,31
1/15/2022,45237,13
1/15/2022,45238,56
1/15/2022,45239,27
1/15/2022,45240,46
1/15/2022,45241,16
1/15/2022,45242,24
1/15/2022,45243,19
1/15/2022,45244,21
1/15/2022,45246,15
1/15/2022,45247,30
1/15/2022,45248,39
1/15/2022,45249,18
1/15/2022,45251,31
1/15/2022,45252,4
1/15/2022,45253,1
1/15/2022,45255,18
1/16/2022,41048,1
1/16/2022,45002,10
1/16/2022,45030,14
1/16/2022,45041,1
1/16/2022,45052,6
1/16/2022,45111,1
1/16/2022,45140,20
1/16/2022,45200,1
1/16/2022,45202,7
1/16/2022,45203,2
1/16/2022,45204,6
1/16/2022,45205,16
1/16/2022,45206,9
1/16/2022,45207,8
1/16/2022,45208,12
1/16/2022,45209,10
1/16/2022,45211,29
1/16/2022,45212,16
1/16/2022,45213,6
1/16/2022,45214,2
1/16/2022,45215,37
1/16/2022,45216,5
1/16/2022,45217,8
1/16/2022,45218,3
1/16/2022,45219,10
1/16/2022,45220,18
1/16/2022,45223,13
1/16/2022,45224,18
1/16/2022,45225,1
1/16/2022,45226,5
1/16/2022,45227,17
1/16/2022,45229,7
1/16/2022,45230,36
1/16/2022,45231,42
1/16/2022,45232,5
1/16/2022,45233,8
1/16/2022,45236,28
1/16/2022,45237,20
1/16/2022,45238,43
1/16/2022,45239,20
1/16/2022,45240,23
1/16/2022,45241,8
1/16/2022,45242,32
1/16/2022,45243,22
1/16/2022,45244,19
1/16/2022,45246,10
1/16/2022,45247,18
1/16/2022,45248,26
1/16/2022,45249,12
1/16/2022,45250,1
1/16/2022,45251,22
1/16/2022,45252,1
1/16/2022,45255,15
1/17/2022,45001,4
1/17/2022,45002,44
1/17/2022,45030,48
1/17/2022,45051,1
1/17/2022,45052,11
1/17/2022,45111,3
1/17/2022,45140,30
1/17/2022,45174,4
1/17/2022,45202,16
1/17/2022,45203,3
1/17/2022,45204,6
1/17/2022,45205,21
1/17/2022,45206,7
1/17/2022,45207,21
1/17/2022,45208,29
1/17/2022,45209,9
1/17/2022,45211,60
1/17/2022,45212,25
1/17/2022,45213,11
1/17/2022,45214,4
1/17/2022,45215,43
1/17/2022,45216,12
1/17/2022,45217,13
1/17/2022,45218,5
1/17/2022,45219,16
1/17/2022,45220,17
1/17/2022,45221,2
1/17/2022,45223,17
1/17/2022,45224,34
1/17/2022,45225,6
1/17/2022,45226,1
1/17/2022,45227,30
1/17/2022,45229,19
1/17/2022,45230,66
1/17/2022,45231,72
1/17/2022,45232,8
1/17/2022,45233,32
1/17/2022,45236,56
1/17/2022,45237,23
1/17/2022,45238,90
1/17/2022,45239,39
1/17/2022,45240,40
1/17/2022,45241,35
1/17/2022,45242,46
1/17/2022,45243,22
1/17/2022,45244,44
1/17/2022,45246,22
1/17/2022,45247,44
1/17/2022,45248,69
1/17/2022,45249,29
1/17/2022,45251,44
1/17/2022,45252,1
1/17/2022,45255,32
1/17/2022,45262,1
1/18/2022,45001,3
1/18/2022,45002,43
1/18/2022,45030,51
1/18/2022,45033,1
1/18/2022,45051,1
1/18/2022,45052,11
1/18/2022,45111,3
1/18/2022,45140,42
1/18/2022,45174,6
1/18/2022,45202,33
1/18/2022,45203,4
1/18/2022,45204,13
1/18/2022,45205,30
1/18/2022,45206,15
1/18/2022,45207,17
1/18/2022,45208,29
1/18/2022,45209,19
1/18/2022,45211,65
1/18/2022,45212,52
1/18/2022,45213,24
1/18/2022,45214,10
1/18/2022,45215,65
1/18/2022,45216,14
1/18/2022,45217,14
1/18/2022,45218,6
1/18/2022,45219,37
1/18/2022,45220,33
1/18/2022,45221,2
1/18/2022,45223,17
1/18/2022,45224,33
1/18/2022,45225,9
1/18/2022,45226,11
1/18/2022,45227,42
1/18/2022,45229,20
1/18/2022,45230,65
1/18/2022,45231,95
1/18/2022,45232,13
1/18/2022,45233,37
1/18/2022,45236,60
1/18/2022,45237,30
1/18/2022,45238,98
1/18/2022,45239,53
1/18/2022,45240,46
1/18/2022,45241,53
1/18/2022,45242,75
1/18/2022,45243,42
1/18/2022,45244,41
1/18/2022,45246,24
1/18/2022,45247,67
1/18/2022,45248,60
1/18/2022,45249,27
1/18/2022,45250,1
1/18/2022,45251,46
1/18/2022,45252,7
1/18/2022,45255,40
1/19/2022,45001,2
1/19/2022,45002,34
1/19/2022,45030,52
1/19/2022,45051,1
1/19/2022,45052,15
1/19/2022,45140,29
1/19/2022,45174,3
1/19/2022,45202,39
1/19/2022,45203,2
1/19/2022,45204,7
1/19/2022,45205,18
1/19/2022,45206,23
1/19/2022,45207,18
1/19/2022,45208,32
1/19/2022,45209,28
1/19/2022,45211,66
1/19/2022,45212,56
1/19/2022,45213,22
1/19/2022,45214,13
1/19/2022,45215,68
1/19/2022,45216,15
1/19/2022,45217,11
1/19/2022,45218,12
1/19/2022,45219,29
1/19/2022,45220,26
1/19/2022,45223,16
1/19/2022,45224,30
1/19/2022,45225,16
1/19/2022,45226,13
1/19/2022,45227,45
1/19/2022,45229,30
1/19/2022,45230,75
1/19/2022,45231,54
1/19/2022,45232,4
1/19/2022,45233,38
1/19/2022,45236,55
1/19/2022,45237,37
1/19/2022,45238,94
1/19/2022,45239,66
1/19/2022,45240,54
1/19/2022,45241,44
1/19/2022,45242,52
1/19/2022,45243,27
1/19/2022,45244,41
1/19/2022,45246,17
1/19/2022,45247,56
1/19/2022,45248,55
1/19/2022,45249,33
1/19/2022,45250,1
1/19/2022,45251,32
1/19/2022,45252,9
1/19/2022,45255,49
1/20/2022,45001,4
1/20/2022,45002,26
1/20/2022,45030,53
1/20/2022,45033,1
1/20/2022,45051,1
1/20/2022,45052,10
1/20/2022,45111,2
1/20/2022,45140,39
1/20/2022,45174,2
1/20/2022,45201,1
1/20/2022,45202,23
1/20/2022,45203,1
1/20/2022,45204,11
1/20/2022,45205,20
1/20/2022,45206,18
1/20/2022,45207,13
1/20/2022,45208,32
1/20/2022,45209,22
1/20/2022,45211,53
1/20/2022,45212,38
1/20/2022,45213,21
1/20/2022,45214,9
1/20/2022,45215,56
1/20/2022,45216,19
1/20/2022,45217,15
1/20/2022,45218,9
1/20/2022,45219,34
1/20/2022,45220,22
1/20/2022,45223,8
1/20/2022,45224,34
1/20/2022,45225,5
1/20/2022,45226,8
1/20/2022,45227,31
1/20/2022,45229,18
1/20/2022,45230,58
1/20/2022,45231,94
1/20/2022,45232,8
1/20/2022,45233,31
1/20/2022,45236,42
1/20/2022,45237,24
1/20/2022,45238,82
1/20/2022,45239,64
1/20/2022,45240,44
1/20/2022,45241,26
1/20/2022,45242,56
1/20/2022,45243,30
1/20/2022,45244,33
1/20/2022,45246,22
1/20/2022,45247,35
1/20/2022,45248,45
1/20/2022,45249,26
1/20/2022,45251,46
1/20/2022,45252,5
1/20/2022,45255,41
1/21/2022,41055,1
1/21/2022,45001,7
1/21/2022,45002,21
1/21/2022,45030,32
1/21/2022,45041,1
1/21/2022,45052,6
1/21/2022,45111,1
1/21/2022,45140,42
1/21/2022,45174,1
1/21/2022,45202,25
1/21/2022,45203,2
1/21/2022,45204,6
1/21/2022,45205,20
1/21/2022,45206,12
1/21/2022,45207,8
1/21/2022,45208,17
1/21/2022,45209,24
1/21/2022,45211,60
1/21/2022,45212,28
1/21/2022,45213,11
1/21/2022,45214,9
1/21/2022,45215,50
1/21/2022,45216,18
1/21/2022,45217,10
1/21/2022,45218,11
1/21/2022,45219,13
1/21/2022,45220,19
1/21/2022,45221,1
1/21/2022,45223,10
1/21/2022,45224,19
1/21/2022,45225,13
1/21/2022,45226,3
1/21/2022,45227,27
1/21/2022,45229,16
1/21/2022,45230,52
1/21/2022,45231,60
1/21/2022,45232,7
1/21/2022,45233,31
1/21/2022,45236,31
1/21/2022,45237,28
1/21/2022,45238,54
1/21/2022,45239,54
1/21/2022,45240,32
1/21/2022,45241,27
1/21/2022,45242,42
1/21/2022,45243,25
1/21/2022,45244,13
1/21/2022,45246,19
1/21/2022,45247,29
1/21/2022,45248,53
1/21/2022,45249,17
1/21/2022,45251,27
1/21/2022,45252,4
1/21/2022,45255,29
1/21/2022,45258,1
1/21/2022,45262,2
1/22/2022,45001,2
1/22/2022,45002,7
1/22/2022,45030,13
1/22/2022,45052,4
1/22/2022,45140,12
1/22/2022,45202,12
1/22/2022,45203,2
1/22/2022,45204,2
1/22/2022,45205,6
1/22/2022,45206,6
1/22/2022,45207,2
1/22/2022,45208,11
1/22/2022,45209,9
1/22/2022,45211,22
1/22/2022,45212,22
1/22/2022,45213,8
1/22/2022,45214,5
1/22/2022,45215,14
1/22/2022,45216,7
1/22/2022,45217,5
1/22/2022,45218,7
1/22/2022,45219,13
1/22/2022,45220,8
1/22/2022,45223,11
1/22/2022,45224,9
1/22/2022,45225,5
1/22/2022,45226,3
1/22/2022,45227,17
1/22/2022,45229,5
1/22/2022,45230,25
1/22/2022,45231,28
1/22/2022,45232,3
1/22/2022,45233,8
1/22/2022,45236,29
1/22/2022,45237,9
1/22/2022,45238,35
1/22/2022,45239,20
1/22/2022,45240,21
1/22/2022,45241,10
1/22/2022,45242,25
1/22/2022,45243,9
1/22/2022,45244,14
1/22/2022,45246,8
1/22/2022,45247,14
1/22/2022,45248,25
1/22/2022,45249,12
1/22/2022,45250,1
1/22/2022,45251,12
1/22/2022,45252,3
1/22/2022,45255,8
1/23/2022,45002,21
1/23/2022,45030,13
1/23/2022,45052,3
1/23/2022,45140,9
1/23/2022,45202,11
1/23/2022,45204,1
1/23/2022,45205,10
1/23/2022,45206,9
1/23/2022,45207,7
1/23/2022,45208,11
1/23/2022,45209,5
1/23/2022,45211,18
1/23/2022,45212,15
1/23/2022,45213,9
1/23/2022,45214,4
1/23/2022,45215,22
1/23/2022,45216,4
1/23/2022,45217,1
1/23/2022,45218,3
1/23/2022,45219,6
1/23/2022,45220,6
1/23/2022,45221,2
1/23/2022,45223,10
1/23/2022,45224,6
1/23/2022,45225,2
1/23/2022,45226,5
1/23/2022,45227,12
1/23/2022,45229,4
1/23/2022,45230,18
1/23/2022,45231,28
1/23/2022,45232,1
1/23/2022,45233,10
1/23/2022,45236,16
1/23/2022,45237,11
1/23/2022,45238,27
1/23/2022,45239,16
1/23/2022,45240,16
1/23/2022,45241,11
1/23/2022,45242,16
1/23/2022,45243,9
1/23/2022,45244,11
1/23/2022,45246,9
1/23/2022,45247,18
1/23/2022,45248,24
1/23/2022,45249,8
1/23/2022,45251,17
1/23/2022,45252,3
1/23/2022,45255,10
1/24/2022,45002,26
1/24/2022,45030,40
1/24/2022,45051,1
1/24/2022,45052,7
1/24/2022,45111,1
1/24/2022,45140,18
1/24/2022,45202,16
1/24/2022,45203,3
1/24/2022,45204,2
1/24/2022,45205,23
1/24/2022,45206,8
1/24/2022,45207,11
1/24/2022,45208,33
1/24/2022,45209,17
1/24/2022,45211,44
1/24/2022,45212,21
1/24/2022,45213,17
1/24/2022,45214,8
1/24/2022,45215,45
1/24/2022,45216,7
1/24/2022,45217,10
1/24/2022,45218,5
1/24/2022,45219,19
1/24/2022,45220,14
1/24/2022,45223,20
1/24/2022,45224,22
1/24/2022,45225,4
1/24/2022,45226,6
1/24/2022,45227,26
1/24/2022,45229,11
1/24/2022,45230,54
1/24/2022,45231,65
1/24/2022,45232,4
1/24/2022,45233,21
1/24/2022,45236,43
1/24/2022,45237,16
1/24/2022,45238,54
1/24/2022,45239,38
1/24/2022,45240,29
1/24/2022,45241,34
1/24/2022,45242,38
1/24/2022,45243,23
1/24/2022,45244,26
1/24/2022,45246,14
1/24/2022,45247,23
1/24/2022,45248,34
1/24/2022,45249,29
1/24/2022,45250,1
1/24/2022,45251,27
1/24/2022,45252,7
1/24/2022,45254,1
1/24/2022,45255,26
1/24/2022,45262,1
1/25/2022,45001,2
1/25/2022,45002,20
1/25/2022,45030,28
1/25/2022,45033,1
1/25/2022,45051,1
1/25/2022,45052,8
1/25/2022,45140,26
1/25/2022,45174,2
1/25/2022,45202,25
1/25/2022,45204,7
1/25/2022,45205,26
1/25/2022,45206,12
1/25/2022,45207,5
1/25/2022,45208,15
1/25/2022,45209,10
1/25/2022,45211,38
1/25/2022,45212,18
1/25/2022,45213,11
1/25/2022,45214,6
1/25/2022,45215,30
1/25/2022,45216,3
1/25/2022,45217,6
1/25/2022,45218,5
1/25/2022,45219,22
1/25/2022,45220,14
1/25/2022,45223,9
1/25/2022,45224,20
1/25/2022,45225,4
1/25/2022,45226,5
1/25/2022,45227,28
1/25/2022,45229,10
1/25/2022,45230,30
1/25/2022,45231,29
1/25/2022,45232,9
1/25/2022,45233,18
1/25/2022,45236,21
1/25/2022,45237,20
1/25/2022,45238,71
1/25/2022,45239,24
1/25/2022,45240,30
1/25/2022,45241,16
1/25/2022,45242,35
1/25/2022,45243,18
1/25/2022,45244,20
1/25/2022,45246,10
1/25/2022,45247,27
1/25/2022,45248,32
1/25/2022,45249,19
1/25/2022,45251,22
1/25/2022,45252,7
1/25/2022,45255,14
1/25/2022,45277,1
1/26/2022,45002,21
1/26/2022,45030,23
1/26/2022,45041,1
1/26/2022,45052,3
1/26/2022,45140,12
1/26/2022,45174,2
1/26/2022,45202,29
1/26/2022,45203,1
1/26/2022,45204,8
1/26/2022,45205,20
1/26/2022,45206,11
1/26/2022,45207,9
1/26/2022,45208,15
1/26/2022,45209,9
1/26/2022,45211,30
1/26/2022,45212,25
1/26/2022,45213,14
1/26/2022,45214,4
1/26/2022,45215,26
1/26/2022,45216,8
1/26/2022,45217,1
1/26/2022,45218,4
1/26/2022,45219,22
1/26/2022,45220,13
1/26/2022,45223,12
1/26/2022,45224,14
1/26/2022,45225,1
1/26/2022,45226,5
1/26/2022,45227,18
1/26/2022,45229,12
1/26/2022,45230,36
1/26/2022,45231,41
1/26/2022,45232,9
1/26/2022,45233,17
1/26/2022,45236,26
1/26/2022,45237,14
1/26/2022,45238,56
1/26/2022,45239,26
1/26/2022,45240,18
1/26/2022,45241,21
1/26/2022,45242,30
1/26/2022,45243,18
1/26/2022,45244,24
1/26/2022,45246,12
1/26/2022,45247,18
1/26/2022,45248,38
1/26/2022,45249,13
1/26/2022,45250,1
1/26/2022,45251,21
1/26/2022,45252,5
1/26/2022,45255,20
1/27/2022,45002,16
1/27/2022,45030,22
1/27/2022,45033,1
1/27/2022,45052,2
1/27/2022,45140,25
1/27/2022,45150,1
1/27/2022,45174,4
1/27/2022,45202,12
1/27/2022,45203,5
1/27/2022,45204,3
1/27/2022,45205,16
1/27/2022,45206,7
1/27/2022,45207,2
1/27/2022,45208,17
1/27/2022,45209,13
1/27/2022,45211,30
1/27/2022,45212,17
1/27/2022,45213,12
1/27/2022,45214,8
1/27/2022,45215,21
1/27/2022,45216,6
1/27/2022,45217,1
1/27/2022,45218,1
1/27/2022,45219,21
1/27/2022,45220,11
1/27/2022,45223,4
1/27/2022,45224,18
1/27/2022,45225,4
1/27/2022,45226,4
1/27/2022,45227,11
1/27/2022,45229,9
1/27/2022,45230,34
1/27/2022,45231,33
1/27/2022,45232,2
1/27/2022,45233,18
1/27/2022,45236,17
1/27/2022,45237,17
1/27/2022,45238,36
1/27/2022,45239,15
1/27/2022,45240,16
1/27/2022,45241,14
1/27/2022,45242,23
1/27/2022,45243,14
1/27/2022,45244,13
1/27/2022,45246,11
1/27/2022,45247,23
1/27/2022,45248,34
1/27/2022,45249,19
1/27/2022,45251,17
1/27/2022,45252,3
1/27/2022,45253,2
1/27/2022,45255,13
1/28/2022,45001,2
1/28/2022,45002,13
1/28/2022,45030,15
1/28/2022,45052,1
1/28/2022,45140,7
1/28/2022,45174,5
1/28/2022,45202,4
1/28/2022,45204,5
1/28/2022,45205,8
1/28/2022,45206,7
1/28/2022,45207,3
1/28/2022,45208,15
1/28/2022,45209,8
1/28/2022,45211,18
1/28/2022,45212,15
1/28/2022,45213,6
1/28/2022,45214,2
1/28/2022,45215,20
1/28/2022,45216,6
1/28/2022,45217,3
1/28/2022,45218,6
1/28/2022,45219,10
1/28/2022,45220,8
1/28/2022,45223,14
1/28/2022,45224,8
1/28/2022,45225,2
1/28/2022,45226,6
1/28/2022,45227,14
1/28/2022,45229,6
1/28/2022,45230,18
1/28/2022,45231,33
1/28/2022,45232,3
1/28/2022,45233,16
1/28/2022,45236,22
1/28/2022,45237,6
1/28/2022,45238,24
1/28/2022,45239,11
1/28/2022,45240,20
1/28/2022,45241,11
1/28/2022,45242,25
1/28/2022,45243,12
1/28/2022,45244,22
1/28/2022,45246,10
1/28/2022,45247,14
1/28/2022,45248,19
1/28/2022,45249,12
1/28/2022,45251,18
1/28/2022,45252,1
1/28/2022,45255,14
1/28/2022,45277,1
1/29/2022,45002,5
1/29/2022,45030,10
1/29/2022,45052,1
1/29/2022,45140,12
1/29/2022,45202,5
1/29/2022,45204,1
1/29/2022,45205,5
1/29/2022,45207,1
1/29/2022,45208,10
1/29/2022,45209,2
1/29/2022,45211,5
1/29/2022,45212,9
1/29/2022,45213,2
1/29/2022,45214,1
1/29/2022,45215,4
1/29/2022,45216,3
1/29/2022,45217,2
1/29/2022,45218,1
1/29/2022,45219,3
1/29/2022,45220,3
1/29/2022,45223,4
1/29/2022,45224,7
1/29/2022,45225,2
1/29/2022,45226,2
1/29/2022,45227,8
1/29/2022,45229,1
1/29/2022,45230,11
1/29/2022,45231,11
1/29/2022,45233,4
1/29/2022,45236,3
1/29/2022,45237,8
1/29/2022,45238,22
1/29/2022,45239,13
1/29/2022,45240,7
1/29/2022,45241,14
1/29/2022,45242,13
1/29/2022,45243,4
1/29/2022,45244,4
1/29/2022,45246,5
1/29/2022,45247,4
1/29/2022,45248,14
1/29/2022,45249,6
1/29/2022,45250,1
1/29/2022,45251,6
1/29/2022,45252,2
1/29/2022,45255,2
1/30/2022,45002,5
1/30/2022,45030,9
1/30/2022,45052,3
1/30/2022,45140,6
1/30/2022,45174,1
1/30/2022,45202,5
1/30/2022,45203,3
1/30/2022,45204,1
1/30/2022,45205,9
1/30/2022,45206,3
1/30/2022,45207,1
1/30/2022,45208,8
1/30/2022,45209,3
1/30/2022,45211,3
1/30/2022,45212,5
1/30/2022,45213,6
1/30/2022,45215,14
1/30/2022,45216,4
1/30/2022,45217,1
1/30/2022,45219,2
1/30/2022,45220,2
1/30/2022,45223,2
1/30/2022,45224,3
1/30/2022,45227,4
1/30/2022,45229,3
1/30/2022,45230,11
1/30/2022,45231,14
1/30/2022,45232,1
1/30/2022,45233,5
1/30/2022,45236,8
1/30/2022,45237,8
1/30/2022,45238,21
1/30/2022,45239,11
1/30/2022,45240,13
1/30/2022,45241,7
1/30/2022,45242,10
1/30/2022,45243,9
1/30/2022,45244,11
1/30/2022,45246,4
1/30/2022,45247,6
1/30/2022,45248,11
1/30/2022,45249,5
1/30/2022,45251,9
1/30/2022,45252,3
1/30/2022,45255,8
1/31/2022,45002,12
1/31/2022,45030,23
1/31/2022,45052,1
1/31/2022,45066,1
1/31/2022,45140,16
1/31/2022,45174,2
1/31/2022,45202,7
1/31/2022,45203,3
1/31/2022,45204,1
1/31/2022,45205,7
1/31/2022,45206,6
1/31/2022,45207,5
1/31/2022,45208,10
1/31/2022,45209,4
1/31/2022,45211,24
1/31/2022,45212,13
1/31/2022,45213,5
1/31/2022,45214,2
1/31/2022,45215,21
1/31/2022,45216,7
1/31/2022,45217,3
1/31/2022,45218,7
1/31/2022,45219,16
1/31/2022,45220,8
1/31/2022,45223,8
1/31/2022,45224,8
1/31/2022,45225,2
1/31/2022,45226,3
1/31/2022,45227,15
1/31/2022,45229,3
1/31/2022,45230,16
1/31/2022,45231,21
1/31/2022,45232,3
1/31/2022,45233,10
1/31/2022,45236,19
1/31/2022,45237,19
1/31/2022,45238,29
1/31/2022,45239,13
1/31/2022,45240,13
1/31/2022,45241,16
1/31/2022,45242,14
1/31/2022,45243,11
1/31/2022,45244,12
1/31/2022,45246,7
1/31/2022,45247,12
1/31/2022,45248,15
1/31/2022,45249,11
1/31/2022,45251,13
1/31/2022,45252,3
1/31/2022,45255,13
2/1/2022,45001,1
2/1/2022,45002,8
2/1/2022,45030,9
2/1/2022,45052,4
2/1/2022,45140,10
2/1/2022,45174,2
2/1/2022,45202,10
2/1/2022,45203,1
2/1/2022,45204,4
2/1/2022,45205,9
2/1/2022,45206,4
2/1/2022,45207,1
2/1/2022,45208,19
2/1/2022,45209,4
2/1/2022,45211,11
2/1/2022,45212,13
2/1/2022,45213,2
2/1/2022,45214,2
2/1/2022,45215,13
2/1/2022,45216,6
2/1/2022,45217,3
2/1/2022,45218,3
2/1/2022,45219,11
2/1/2022,45220,9
2/1/2022,45223,2
2/1/2022,45224,10
2/1/2022,45225,2
2/1/2022,45226,3
2/1/2022,45227,10
2/1/2022,45229,5
2/1/2022,45230,14
2/1/2022,45231,20
2/1/2022,45232,2
2/1/2022,45233,5
2/1/2022,45236,13
2/1/2022,45237,7
2/1/2022,45238,15
2/1/2022,45239,7
2/1/2022,45240,13
2/1/2022,45241,12
2/1/2022,45242,8
2/1/2022,45243,6
2/1/2022,45244,7
2/1/2022,45246,6
2/1/2022,45247,8
2/1/2022,45248,24
2/1/2022,45249,10
2/1/2022,45251,7
2/1/2022,45252,2
2/1/2022,45255,11
2/2/2022,45002,8
2/2/2022,45030,11
2/2/2022,45052,3
2/2/2022,45140,6
2/2/2022,45174,1
2/2/2022,45202,6
2/2/2022,45204,1
2/2/2022,45205,4
2/2/2022,45206,4
2/2/2022,45207,3
2/2/2022,45208,6
2/2/2022,45209,6
2/2/2022,45211,14
2/2/2022,45212,20
2/2/2022,45213,10
2/2/2022,45215,18
2/2/2022,45216,4
2/2/2022,45217,3
2/2/2022,45218,4
2/2/2022,45219,7
2/2/2022,45220,1
2/2/2022,45221,1
2/2/2022,45223,6
2/2/2022,45224,11
2/2/2022,45225,4
2/2/2022,45226,1
2/2/2022,45227,12
2/2/2022,45229,3
2/2/2022,45230,14
2/2/2022,45231,18
2/2/2022,45232,2
2/2/2022,45233,10
2/2/2022,45236,8
2/2/2022,45237,10
2/2/2022,45238,16
2/2/2022,45239,9
2/2/2022,45240,14
2/2/2022,45241,10
2/2/2022,45242,15
2/2/2022,45243,10
2/2/2022,45244,6
2/2/2022,45246,5
2/2/2022,45247,11
2/2/2022,45248,15
2/2/2022,45249,12
2/2/2022,45251,7
2/2/2022,45252,1
2/2/2022,45255,5
2/3/2022,45002,3
2/3/2022,45030,8
2/3/2022,45052,2
2/3/2022,45140,3
2/3/2022,45174,2
2/3/2022,45202,3
2/3/2022,45203,1
2/3/2022,45204,1
2/3/2022,45205,3
2/3/2022,45206,1
2/3/2022,45207,2
2/3/2022,45208,2
2/3/2022,45209,3
2/3/2022,45211,9
2/3/2022,45212,4
